Id,Name,Product Group,Stock Method,Post Rent Unavailability,Replacement Charge,Weight,Description,Active,Accessory Only,Tags,Tests & Inspections,Rental Price,Discountable,mainsPowerReq,powerType,Replacement Charge Date,Testable?,prefPwrCbl,isCable,connector1,connector2
60,ADJ Fog fury 3000,Lighting & Effects - Smoke and Haze,Serialised,0,210,0,,No,No,Smoke machine,,25,Yes,,,,Yes,,,,
1021,"Antari Heavy Fog, 5l Fluid",Lighting & Effects - Smoke and Haze,Bulk,0,0,5.39,Havy Fog fluid - Water based,Yes,No,,,,Yes,,,,No,,,,
1055,"Antari Heavy Fog, 5 litres",Lighting & Effects - Smoke and Haze,Bulk,0,0,5.39,Havy Fog fluid - Water based,No,No,,,,Yes,,,,No,,,,
1023,Antari Z-350 Hazer,Lighting & Effects - Smoke and Haze,Serialised,0,370,8.7,,Yes,No,,,40,Yes,,,,No,,,,
1024,Antari Z-3 remote control,Lighting & Effects - Smoke and Haze,Serialised,0,15,0.1,"Antari's Z-3 remote control can be used with  the Z-350 Fazer. 

The Z-3 features a three-metre cable. 

On the remote control, you'll find two buttons: an on/off button and a rotary button. With the latter you can control the smoke output of the Z-350 Fazer.",Yes,Yes,,,0,Yes,,,,No,,,,
58,Chauvet Hurricane Haze 2D with remote,Lighting & Effects - Smoke and Haze,Serialised,0,265,8.5,,No,No,smoke&haze,,30,Yes,,,,,,,,
211,Chauvet Hurricane Haze 4D with remote,Lighting & Effects - Smoke and Haze,Serialised,0,420,6,Hurricane Haze 4D is a low profile hazer with an adjustable scoop to direct the haze and a discreet fan. It can be controlled with the included wired timer remote and built-in DMX.,No,No,smoke&haze,,30,Yes,,,,Yes,,,,
343,Le Maitre G150 DMX Interface,Lighting & Effects - Smoke and Haze,Serialised,0,200,0.4,,Yes,No,,,0,Yes,,,,No,,,,
202,Le Maitre MVS Hazer and bottle carrier,Lighting & Effects - Smoke and Haze,Serialised,0,1170,12,,Yes,No,smoke&haze,,40,Yes,,,,Yes,,,,
308,Le Maitre Neutron XS Haze Machine,Lighting & Effects - Smoke and Haze,Serialised,0,620,11,,Yes,No,smoke&haze,,35,Yes,,,,Yes,,,,
784,Look Solutions Unique 2.1 Hazer,Lighting & Effects - Smoke and Haze,Serialised,0,0,14,"Minimal warm up time of only 60 seconds
Minimal noise
Pump and fan adjustable separately in 99 steps, therefore variable output (from the finest mist to a thick haze, similar to fog)
Internal fan ensures quick and homogen distribution
DMX as standard, analog (0-10V) and stand-alone running
Control of the pump, fan and the adjusting of the DMX start address is achieved with buttons
Internal Timer
Haze-Density Control System
Minimal fluid consumption (2l canister guarantees up to 50 hours continuous output)",Yes,No,smoke&haze,,40,Yes,,,,Yes,,,,
182,Martin Jem ZR25 Fog machine,Lighting & Effects - Smoke and Haze,Serialised,0,500,11.2,"The JEM™ ZR25 is a small, yet powerful fog machine designed to deliver superior and uninterrupted performance in demanding professional applications. Via its 1,150 W heat exchanger, the JEM ZR25 produces large amounts of fog ideal for small to medium-sized venues and stages in both install and rental markets.
The JEM ZR25 features variable output control for more subtle effects and is fully up-to-date with digital remote, DMX and RDM. 
The entire JEM ZR range is compatible with a wide range of JEM Pro fog fluids. As machines designed and built to last, the JEM ZRs will continue to perform with great output and low consumption.",Yes,No,smoke&haze,,40,Yes,,,,Yes,,,,
799,250KG Trigger Clamp,Lighting & Effects - Stands and Accessories,Serialised,0,19.08,0.5,,Yes,No,,,0,Yes,,,,,,,,
238,35mm Top Hat Stand adapter,Lighting & Effects - Stands and Accessories,Serialised,0,20,0.29,"This adaptor turns your speaker stand into a stand for use with lighting fixtures.
The adaptor fits on stands with a tube diameter of 38mm",Yes,No,,,2,Yes,,,,No,,,,
231,4ft Aluminium Scaff Pole (Black),Lighting & Effects - Stands and Accessories,Bulk,0,15,1.87,,Yes,No,,,2,Yes,,,,,,,,
588,6ft Aluminium Scaff Pole (Black),Lighting & Effects - Stands and Accessories,Bulk,0,30,2.8,6ft black aluminium pole.,Yes,No,"Lighting scaff,pole,scaff pole",,4,Yes,,,,,,,,
1038,7ft Aluminium Scaff Pole,Lighting & Effects - Stands and Accessories,Bulk,0,30,0,8ft black aluminium pole.,Yes,No,"scaff pole,pole,Lighting scaff",,4,Yes,,,,No,,,,
54,8ft Aluminium Scaff Pole (Black),Lighting & Effects - Stands and Accessories,Bulk,0,30,1,8ft black aluminium pole.,Yes,No,"Lighting scaff,pole,scaff pole",,4,Yes,,,,No,,,,
401,Doughty M10 Top Hat for 48mm scaff pole,Lighting & Effects - Stands and Accessories,Serialised,0,20,0.5,Top hat for 48mm scaff pole. For use with lighting fixtures,Yes,No,"doughty,doughty pole,m10 top hat",,0,Yes,,,,,,,,
53,Doughty T54250 Tank trap,Lighting & Effects - Stands and Accessories,Serialised,0,93.16,16.4,"Scaffold base/lighting stand
Provides the means to support a 48mm vertical tube or scaffold pole",Yes,No,"Tank Trap,structures,tank",,7,Yes,,,,,,,,
217,Doughty T-bar lighting stand (Black),Lighting & Effects - Stands and Accessories,Serialised,0,100,10.5,Tripod lighting stand,Yes,No,"t bar stand,t bat black,t bar",,15,Yes,,,,No,,,,
739,Doughty truss adapter for Manfrottos,Lighting & Effects - Stands and Accessories,Serialised,0,150,21.3,,Yes,No,"manfrotto,manfrotto adapter,doughty",,15,Yes,,,,,,,,
1106,Equinox Curve Max Mirror ball Hanging Bracket (black),Lighting & Effects - Stands and Accessories,Serialised,0,80,2.1,Rotating bracket for free standing mirror ball package,Yes,No,"mirror ball bracket,mirror ball",,0,Yes,,,,No,,,,
412,Equinox Curve Max Mirror ball Hanging Bracket (white),Lighting & Effects - Stands and Accessories,Serialised,0,80,2.1,,Yes,No,"mirror ball,mirror ball bracket",,0,Yes,Yes,trailing cable with 3pin plug,,No,,,,
306,Galvanised Wire Safety Bond,Lighting & Effects - Stands and Accessories,Bulk,0,4.3,0.04,,Yes,No,"safety wire,galvanised safety",,0.5,Yes,,,28/09/2021,No,,,,
228,G-clamp,Lighting & Effects - Stands and Accessories,Serialised,0,4,0.34,Clamp for attaching to poles and truss,Yes,No,"clamp,g clamp,G",,0,Yes,,,,No,,,,
1113,Global Truss GT-Head Bar F32-34 Stage Black,Lighting & Effects - Stands and Accessories,Serialised,0,100,2.5,,Yes,No,,,10,Yes,,,,No,,,,
978,Gravity Adjustable lighting pole for square base,Lighting & Effects - Stands and Accessories,Serialised,0,0,1.84,,Yes,No,,,0,Yes,,,,No,,,,
976,Gravity Lighting Stand Square Base,Lighting & Effects - Stands and Accessories,Serialised,0,0,14,,Yes,No,,,0,Yes,,,,No,,,,
959,Gravity LS 431 B Square base stand,Lighting & Effects - Stands and Accessories,None,0,0,17.8,,Yes,No,,,15,Yes,,,,No,,,,
418,"Half Coupler, 295KG",Lighting & Effects - Stands and Accessories,Serialised,0,300,0.41,,Yes,No,"Chauvet coupler,chauvet clamp,clamp",,0,Yes,,,,No,,,,
229,"Half Coupler, 75KG",Lighting & Effects - Stands and Accessories,Serialised,0,7,0.4,,Yes,No,"half coupler,half coupler 75kg,half coupler 75",,0,Yes,,,,,,,,
860,"Half coupler, easy grip, 50kg",Lighting & Effects - Stands and Accessories,Serialised,0,7.3,0.18,"Half coupler, SWL 50kg",Yes,No,,,0,Yes,,,,No,,,,
985,"Half Coupler Small Easy 48-51mm, 100kg",Lighting & Effects - Stands and Accessories,Serialised,0,7.9,0.16,,Yes,No,,,1,Yes,,,,No,,,,
111,Lighting t-bar tripod,Lighting & Effects - Stands and Accessories,Bulk,0,100,0,Tripod lighting stand,No,No,,,10,Yes,,,,,,,,
506,Long Tee key clamp (Black),Lighting & Effects - Stands and Accessories,Serialised,0,20,1.1,,Yes,No,"tee clamp,long tee,clamp",,0,Yes,,,,,,,,
589,Manfrotto 035 Super Clamp,Lighting & Effects - Stands and Accessories,Serialised,0,20,0.45,,Yes,No,"super clamp,clamp",,2,Yes,,,,No,,,,
469,Manfrotto 087NW wind up lighting stand,Lighting & Effects - Stands and Accessories,Serialised,0,400,21.3,"Heavy-duty lighting stand with 370 cm max height
Levelling leg for uneven terrain
Made of durable chrome steel
Features a safety release cable
Supports up to 30g",Yes,No,"manfrotto stand,manfrotto",,15,Yes,,,,No,,,,
862,not in use,Lighting & Effects - Stands and Accessories,Serialised,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
948,[RETIRED] Square base lighting stand - Gravity LS 431 B,Lighting & Effects - Stands and Accessories,Serialised,0,0,0,,No,No,,,10,Yes,,,,No,,,,
818,Self lock hook clamp - 250kg,Lighting & Effects - Stands and Accessories,Serialised,0,17,0.5,Self lock hook clamp - 250kg,Yes,No,,,0,Yes,,,,,,,,
413,Stage Weight 12.5kg,Lighting & Effects - Stands and Accessories,Serialised,0,40,12.5,,Yes,No,"stage weight,stage,weight",,3,Yes,,,,,,,,
447,Tank Trap Cover,Lighting & Effects - Stands and Accessories,Bulk,0,40,13,,Yes,No,,,0,Yes,,,,,,,,
771,"6"" Variable Speed Wheel Rotator, for Solar 250 LED",Lighting & Effects - Static LED fixtures,Serialised,0,63.6,3.2,"This variable speed and direction Wheel Rotator fits to an OPTI Solar projector and rotates a 6"" effect wheel.

A toggle switch on the side controls the direction of rotation while a rotary dial sets the speed. A variable speed rotator is essential to get the best results out of a Liquid effect as small adjustments to speed can make a significant difference to the effect achieved. Each wheel is different and may suit a different speed.

Please note that the rotator now comes with a magnetic wheel adaptor fitted as standard. If you're using old style 'bossed' wheels you can simply remove the magnetic adaptor using the included Allen key.",Yes,No,,,0,Yes,,,,No,,,,
411,ADJ Encore FR150Z LED Fresnel,Lighting & Effects - Static LED fixtures,Serialised,0,435,6.9,,Yes,No,,,20,Yes,Yes,powercon,,Yes,365,,,
436,ADJ Ikon Mini Profile LED (7500k),Lighting & Effects - Static LED fixtures,Serialised,0,200,2.7,,Yes,No,,,0,Yes,Yes,c14,,Yes,71,,,
437,ADJ Saber Spot WW,Lighting & Effects - Static LED fixtures,Serialised,0,100,1.2,,Yes,No,,,8,Yes,Yes,powercon,,Yes,365,,,
56,Chauvet Colorband pix,Lighting & Effects - Static LED fixtures,Serialised,0,250,1.8,"COLORband PiX USB is a linear LED wash light that functions as a pixel mapping effect, blinder or wall washer. It features D-Fi USB compatibility for wireless Master/Slave or DMX control. Pixel mapping functions mean you can create amazing animations and video effects. Access to multiple pre-built programs is available with or without DMX. The fixture’s high-power, tri-color LEDs nearly eliminate multicolor shadows and its high-frequency LED dimming lets you achieve flicker-free operation suitable for video applications.  Save time running cables and power cords by power linking multiple units.  ColorBand PiX USB is ideal for quiet applications due to its silent operation and no moving parts. Control of static colors and automated programs is easy with the optional IRC-6 remote. 

User manual
https://www.chauvetdj.com/wp-content/uploads/2016/09/COLORband_PiX_USB_UM_Rev2_WO.pdf",Yes,No,LED Batten,,15,Yes,,,,Yes,,,,
300,Chauvet Pin Spot,Lighting & Effects - Static LED fixtures,Serialised,0,50,1.45,,Yes,No,,,10,Yes,,,,Yes,,,,
184,Chauvet SlimPAR Q6 uplighter,Lighting & Effects - Static LED fixtures,Serialised,0,100,1.6,Chauvet SlimPAR Q6 USB IRC PAR Can with 6x5W Quad LEDs,Yes,No,,,8,Yes,,,,Yes,,,,
368,Par 16 (Birdie),Lighting & Effects - Static LED fixtures,Bulk,0,20,0.5,,Yes,No,,,4,Yes,,,,Yes,,,,
133,Martin Atomic 3000 DMX strobe,Lighting & Effects - Strobes,Serialised,0,650,7.5,"The Atomic 3000 DMX is a powerful and rugged, 3000 W high-impact strobe.",Yes,No,,,30,Yes,,,,Yes,,,,
798,Martin Atomic 3000 LED Strobe,Lighting & Effects - Strobes,Serialised,0,2200,7.8,"The Atomic™ 3000 LED is the perfect blend of a traditional strobe and cutting-edge LED technology. Capitalizing on the original Atomic™ 3000 DMX’s 15 years of success, this new version features identical functionality and behaviour – with the added benefits of LED technology. It offers the same extreme brightness as its iconic predecessor, but with substantially lower peak power consumption.

The Atomic 3000 LED is not only a strobe, but also a creative tool that incorporates backlight illumination with RGB-controlled LEDs pointing into the reflector. It delivers stunning eye candy looks similar to the MAC Aura™ and the MAC Quantum™ Wash.

Internal FX macros and simplified re-use of the original Atomic Colors scroller complete the full-feature package and empower the Atomic 3000 LED to become the ultimate creative lighting tool.

Brightest LED-based strobe on the market
Unique RGB-controlled Aura backlight for stunning eye candy looks
Same look and feel as the original Atomic 3000 DMX",Yes,No,,,45,Yes,,,,Yes,,,,
134,Martin Detonator,Lighting & Effects - Strobes,Serialised,0,85,0.7,"The Detonator is an optional, dedicated remote control tool for easy command of the Atomic 3000 DMX strobe's flash rate and intensity. It includes “blinder effect” and “single flash” detonator buttons as well as a chase/synchronization toggle switch. Easy to set up and operate, the Atomic Detonator requires no external power source.",Yes,No,,,10,Yes,,,,No,,,,
400,3m x 2m Truss,Lighting & Effects - Truss,Bulk,0,0,0,,Yes,No,,,0,Yes,,,,No,,,,
792,"Truss plinth, q30, quad, 02m",Lighting & Effects - Truss,None,0,0,0,,Yes,No,,,50,Yes,,,,,,,,
793,"Truss plinth, q30, quad, 1.5m",Lighting & Effects - Truss,None,0,0,0,,Yes,No,,,40,Yes,,,,,,,,
1114,"Truss plinth, q30, quad, 1m",Lighting & Effects - Truss,None,0,0,0,,Yes,No,,,40,Yes,,,,No,,,,
1132,17° BeamSoftener (PB15-BSO),Lighting & Effects - TV and Photography,Serialised,0,17,0,Astera offers a variety of beam-modifying filters that can be easily inserted into the PixelBrick. Use the 17° BeamSoftener as a softlight and the 30° FloodFilter for a wider beam that projects onto a larger area. The Dome offers an ultra-wide beam that can be used as a softlight and creates a cool pixel-style look.,Yes,Yes,astera,,0,Yes,,,,No,,,,
1133,30° FloodFilter (PB15-FF),Lighting & Effects - TV and Photography,Serialised,0,0,0,Astera offers a variety of beam-modifying filters that can be easily inserted into the PixelBrick. Use the 17° BeamSoftener as a softlight and the 30° FloodFilter for a wider beam that projects onto a larger area. The Dome offers an ultra-wide beam that can be used as a softlight and creates a cool pixel-style look.,Yes,Yes,astera,,0,Yes,,,,No,,,,
772,APUTURE NOVA P300c,Lighting & Effects - TV and Photography,Serialised,0,0,10,"The P300c utilizes warm white and cool white LEDs, in addition to the typical RGB chipset used in color-mixing lights. This chipset increases its output, skin tone accuracy, and tonal variety compared to other RGB or RGBW LED fixtures, making it suited for any filmmaking environment. Combining the stellar color quality with an intense output of over 9,000lux at 1 meter, a CCT range of 2,000K-10,000K, and a peak tungsten SSI of 85, the Nova is Aputure’s most versatile light to date.

SPECIFICATIONS
CCT	2,000K - 10,000K
Color Modes	HSI, RGI, XY, Gels
CRI	95+ (2,500K - 10,000K)
TLCI	95+ (2,500K - 10,000K)
CQS	92-97+ (2,5000K, - 10,00K)
SSI (D55)	74
SSI (Tungesten)	85
Native Beam Angle	120°
Operating Temperature	-10~45°C
Power Supply	AC 100~240V 50/60Hz
Operating Current	4 Amps
Power Input	360W Maximum
Power Output	360W Maximum
Control Methods	On-board, SidusLink (SidusMesh™), 5-Pin DMX512
Battery Operating Voltage Range	DC 24-48V (4-Pin XLR)
Cooling Method	Active Cooling
Accessory Mount	Nova P300c Drop-in Accessory Slot
Mounting	16mm/28mm | 5/8in (Baby Pin)/1.125in (Junior Pin)
Dimensions (Panel Surface)	39.9*27.1cm / 15.71*10.67in
Dimensions (Light)	56.19*45.7*16.6cm / 22.1*18.0*6.53in
Dimensions (Control Box)	9.66*15.75*4.63cm / 3.8*6.2*1.82in
Dimensions (Kit w/ Case)	69.4*59.3*28.6cm / 27.32*23.35*11.26in
DIMENSIONS
Dimensions (Panel Surface)	39.9*27.1cm / 15.71*10.67in
Dimensions (Light)	56.19*45.7*16.6cm / 22.1*18.0*6.53in
Dimensions (Control Box)	9.66*15.75*4.63cm / 3.8*6.2*1.82in
Dimensions (Kit w/ Case)	69.4*59.3*28.6cm / 27.32*23.35*11.26in",Yes,No,,,75,Yes,,,,Yes,,,,
593,Astera Carry Case for ART7,Lighting & Effects - TV and Photography,Serialised,0,0,1,Astera ART7 AsteraBox CRMX (Case),Yes,Yes,"astera box,astera,case,astera case,art7 case,art7",,20,Yes,,,,No,,,,
595,Astera charging case,Lighting & Effects - TV and Photography,Serialised,0,600,14.5,,Yes,Yes,"astera case,astera",,0,Yes,,,,No,,,,
679,Astera cross plate,Lighting & Effects - TV and Photography,Serialised,0,36,2.81,,Yes,No,"astera,astera cross plate,cross plate,astera cross",,0,Yes,,,,No,,,,
598,Astera eye bolt,Lighting & Effects - TV and Photography,Bulk,0,3,0.01,,Yes,No,"astera eye,eye bolt",,0,Yes,,,,No,,,,
734,"Astera FP1-PWB-CAB Power/Data Combination Cable, 10m",Lighting & Effects - TV and Photography,Serialised,0,35,0,,Yes,No,astera,,1,Yes,,,,No,,,,
733,"Astera FP1-PWB-CAB Power/Data Combination Cable, 5m",Lighting & Effects - TV and Photography,Serialised,0,35,0,,Yes,No,astera,,1,Yes,,,,No,,,,
1127,Astera Helios charging case,Lighting & Effects - TV and Photography,Serialised,0,1260.46,15,,Yes,Yes,"astera,astera case",,0,Yes,,,,No,,,,
1126,ASTERA HELIOS TUBE  36W POWER 8 PIXEL IP65,Lighting & Effects - TV and Photography,Serialised,0,574.91,0,,Yes,No,"lighting,tubes,astera,party",,0,Yes,,,,No,,,,
715,Astera NYX Bulb,Lighting & Effects - TV and Photography,Serialised,0,115,0.2,,Yes,No,lighting,,0,Yes,,,,No,,,,
714,Astera NYX Bulb Kit (8 bulbs),Lighting & Effects - TV and Photography,None,0,750,4.98,"Colour-tunable LED bulb for professional film, stage and event productions",Yes,No,lighting,,80,Yes,,,,No,,,,
717,Astera NYX PowerStation FP5-PS,Lighting & Effects - TV and Photography,Serialised,0,150,0.43,,Yes,No,lighting,,0,Yes,,,,Yes,,,,
716,Astera NYX USB cable (FP5-USBC),Lighting & Effects - TV and Photography,Serialised,0,5,0,,Yes,No,lighting,,0,Yes,,,,No,,,,
1136,ASTERA PIXELBRICK KIT,Lighting & Effects - TV and Photography,Serialised,0,3630,0,"Kit of 8 PixelBricks with essential accessories stored in a durable protective plastic case with wheels and retractable handle. With the included PowerBox you can charge your lights in the case to get them ready for their next job. For longer installations, the PowerBox can be taken out of the case to supply power and data via the optionally available Power/Data Combination cables.",Yes,No,"astera,astera case",,200,Yes,,,,No,,,,
597,Astera spigot,Lighting & Effects - TV and Photography,Bulk,0,14,0.06,,Yes,No,"astera,astera spigot,spigot",,0,Yes,,,,No,,,,
675,Astera Titan PowerBox,Lighting & Effects - TV and Photography,Serialised,0,700,3.8,"The PowerBox stored inside the Titan Tube Charging case so you can charge your tubes after a job inside the case without having to remove tubes or PowerBox. 
When taken out of the case they can also be used to hard-wire tubes for a longer usage. In addition, the PowerBox can add DMX, Artnet and sACN data to your tubes. Power and Data can both run over special cables so only 1 cable is needed to connect a tube to the PowerBox.",Yes,No,"astera,astera power box,astera power",,20,Yes,,,,Yes,,,,
676,Astera Titan PowerBox Short DC Cable,Lighting & Effects - TV and Photography,Bulk,0,4,0.11,,Yes,No,"astera,astera power,astera short,astera dc cable,astera dc,Astera short dc",,20,Yes,,,,No,,,,
596,Astera titan stand,Lighting & Effects - TV and Photography,Bulk,0,45,0.32,,Yes,No,"Astera stand,astera titan stand",,0,Yes,,,,No,,,,
592,Astera Titan Tube,Lighting & Effects - TV and Photography,Serialised,0,549,1.35,,Yes,No,"astera,astera tube",,30,Yes,,,,No,,,,
594,Astera Titan Tube Package (8 tubes),Lighting & Effects - TV and Photography,None,0,0,0,,Yes,No,astera,,200,Yes,,,,No,,,,
599,Astera tube holder,Lighting & Effects - TV and Photography,Bulk,0,15,0.05,,Yes,No,"astera,tube holder,astera holder",,0,Yes,,,,No,,,,
677,Astera tube holder pin clip,Lighting & Effects - TV and Photography,Bulk,0,2,0.01,,Yes,No,"astera,astera pin,astera pin clip,pin clip",,0,Yes,,,,No,,,,
678,Astera wing plate,Lighting & Effects - TV and Photography,Serialised,0,36,0.13,,Yes,No,"astera,astera wing plate,wing plate,astera plate,astera wing",,0,Yes,,,,No,,,,
1131,BrickConnect (PB15-BCN),Lighting & Effects - TV and Photography,Serialised,0,43,0,Connect 2 PixelBricks to each other’s side.,Yes,Yes,,,0,Yes,,,,No,,,,
1129,PB15 PixelBrick,Lighting & Effects - TV and Photography,Serialised,0,400,0,"In addition to being a battery-powered uplight and spotlight with 5 different beam options, multiple PixelBricks can be connected to form clusters and shapes. With about 10cm edge length and 1kg weight, it is small and lightweight while still featuring a powerful output of high-quality light which meets the highest demands of film, TV and stage clients.",Yes,No,,,0,Yes,,,,No,,,,
1134,PixelBrick Charging Case (PB15-CHRCSE),Lighting & Effects - TV and Photography,Serialised,0,560,0,"Durable protective case with wheels and retractable handle for 8 PixelBricks and essential accessories. With the included PowerBox you can charge your lights in the case to get them ready for their next job. For longer installations, the PowerBox can be taken out of the case to supply power and data via the optionally available Power/Data Combination Cables.",Yes,Yes,"astera,astera case",,0,Yes,,,,No,,,,
1130,PowerBox (PWB-2-86),Lighting & Effects - TV and Photography,Bulk,0,575,0,"Charge or install 8 PixelBricks or HydraPanels. Also allows wired data transfer from DMX, Artnet and sACN sources. Comes with PowerCon AC cable and 8 short DC charging cables. Longer Power/Data Combination cables sold separately.",Yes,Yes,astera,,0,Yes,,,,No,,,,
1128,TITAN HELIOS TUBE KIT (8 TUBES),Lighting & Effects - TV and Photography,Serialised,0,5615.55,0,,Yes,No,astera,,200,Yes,,,,No,,,,
1135,Waterproof covers for charging ports (PB15-PLG),Lighting & Effects - TV and Photography,Bulk,0,0,0,for PixelBrick & Hydra Charging Port,Yes,Yes,astera,,0,Yes,,,,No,,,,
1026,Waterproof protection cover FP1/2-SP,Lighting & Effects - TV and Photography,Bulk,0,1,0.01,"For
Astera Titan Tube
NYX Power station",Yes,Yes,astera,,0,Yes,,,,No,,,,
1110,Waterproof protection cover FP5-SP,Lighting & Effects - TV and Photography,Bulk,0,1,0.01,For NYX bulbs,Yes,Yes,astera,,0,Yes,,,,No,,,,
428,Duronic Projector Mount,Other,Bulk,0,0,0,,No,No,,,0,Yes,,,,,,,,
148,Parking,Other,None,0,0,0,,Yes,No,,,,Yes,,,,No,,,,
176,Prepayment,Other,None,0,0,0,Use on manual invoice for taking a job that is paid in advance.,No,No,,,,Yes,,,,,,,,
494,Asylum lighting package,Packages,None,0,0,0,,Yes,No,,,499.17,Yes,,,,,,,,
388,DJ kit package (AMP studios),Packages,None,0,0,0,,Yes,No,,,165,Yes,,,,,,,,
810,DJ package 01,Packages,None,0,0,0,,Yes,No,,,0,Yes,,,,,,,,
794,DJ package 04,Packages,None,0,0,0,,Yes,No,,,0,Yes,,,,,,,,
790,DJ package 10,Packages,None,0,0,0,,Yes,No,,,0,Yes,,,,,,,,
449,DJ & PA package,Packages,None,0,0,0,,Yes,No,,,320,Yes,,,,,,,,
532,Installation cable pack (power),Packages,Bulk,0,0,0,,Yes,No,,,10,Yes,,,,,,,,
531,Installation cable pack (signal),Packages,Bulk,0,0,0,,Yes,No,,,10,Yes,,,,,,,,
791,PA package 08,Packages,None,0,0,0,,Yes,No,,,0,Yes,,,,,,,,
232,RCF Party Package,Packages,None,0,0,0,,Yes,No,,,124.99,Yes,,,,,,,,
493,RETIRED - Asylum speaker package - background system,Packages,None,0,0,0,,No,No,,,250,Yes,,,,,,,,
453,Signal cable pack,Packages - Audio Cable Packages,None,0,0,0,,Yes,No,,,30,Yes,,,,,,,,
1040,13amp power cable pack 1,Packages - Power Cable and Distribution Packages,None,0,0,0,standard installation power cable pack suitable for most PA  + DJ kit setups.,Yes,No,,,0,Yes,,,,No,,,,
767,Power cable pack,Packages - Power Cable and Distribution Packages,None,0,0,0,,Yes,No,,,20,Yes,,,,,,,,
581,Nexo LS1200 Sub package,Packages - Speaker Packages,None,0,0,0,,No,No,,,110,Yes,,,,No,,,,
952,Nexo LS18 Sub package (Pair),Packages - Speaker Packages,None,0,0,0,,Yes,No,,,125,Yes,,,,No,,,,
1033,Nexo P10 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,"package,PA",,175,Yes,,,,No,,,,
1031,Nexo P10 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,"package,PA",,190,Yes,,,,No,,,,
1032,Nexo P10 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,"PA,package",,220,Yes,,,,No,,,,
1057,Nexo P12 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,"PA,package",,190,Yes,,,,No,,,,
1058,Nexo P12 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,"PA,package",,220,Yes,,,,No,,,,
1059,Nexo P12 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,"package,PA",,250,Yes,,,,No,,,,
477,Nexo PS10 R2 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,130,Yes,,,,No,,,,
123,Nexo PS10 R2 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,175,Yes,,,,,,,,
319,Nexo PS10 R2 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,220,Yes,,,,,,,,
1019,Nexo PS10 R2 with L15 subs System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,220,Yes,,,,No,,,,
463,Nexo PS15 R2 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,150,Yes,,,,,,,,
461,Nexo PS15 R2 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,190,Yes,,,,,,,,
331,Nexo PS15 R2 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,250,Yes,,,,,,,,
139,Nexo PS15 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,110,Yes,,,,,,,,
460,Nexo PS15 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,210,Yes,,,,,,,,
203,Nexo PS15 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,package,,210,Yes,,,,,,,,
347,Nexo PS8 System Package 1,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,100,Yes,,,,,,,,
188,Nexo PS8 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,"PA,package",,135,Yes,,,,,,,,
476,Nexo PS8 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,"package,PA",,165,Yes,,,,,,,,
415,WEB speaker package - RCF party pack,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,85,Yes,,,,,,,,
466,Yamaha DSR Large Party Pack,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,200,Yes,,,,,,,,
386,Yamaha DSR Medium Party Pack,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,125,Yes,,,,,,,,
707,Yamaha DXR10 System Package 2,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,118,Yes,,,,,,,,
605,Yamaha DXR10 System Package 3,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,150,Yes,,,,,,,,
1015,Yamaha DZR Large Party Package,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,180,Yes,,,,No,,,,
1017,Yamaha DZR Medium Party Package,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,155,Yes,,,,No,,,,
1018,Yamaha DZR Small Conference Package,Packages - Speaker Packages,None,0,0,0,,Yes,No,,,105,Yes,,,,No,,,,
93,"13A 2-gang power extension, 03m",Power Cable and Distribution - 13A,Serialised,0,12,0.6,,Yes,No,power,,1.2,Yes,,,,Yes,,,,
181,"13A 2-gang power extension, 05m",Power Cable and Distribution - 13A,Serialised,0,8.76,0.89,,Yes,No,power,,1,Yes,,,09/11/2021,Yes,,,,
